Groups
0
48
24
43
11
0
0
0
0
28
38
0
42
0
0
36
43
0
34
25
46
0
0
0
49
49
46
0
28
0
27
0
11
12
14
27
10
14
10
0
0
0
14
49
14
34
0
0
5
0
48
0
0
8
0
10
28
0
0
49
0
21
44
0
46
18
0
0
32
0
0
34
42
28
0
10
28
34
25
44
0
0
10
0
10
0
25
0
0
1
40
0
11
10
28
0
32
42
14
49
43
42
49
0
0
0
0
36
19
25
0
27
22
27
25
0
0
8
0
0
0
49
27
0
0
46
1
19
22
10
0
27
0
7
32
22
28
26
21
0
17
26
34
49
32
18
32
5
48
11
11
46
46
40
24
34
0
44
0
43
46
0
0
0
0
0
34
26
49
24
0
0
26
0
0
0
49
34
0
0
0
46
27
28
49
25
36
0
42
0
47
0
27
48
0
14
14
0
0
0
42
49
1
40
14
0
0
0
12
25
0
0
32
32
1
1
32
21
27
0
0
27
14
34
0
34
27
0
0
0
5
0
0
36
0
0
0
46
25
44
49
43
48
24
0
49
32
10
28
32
26
42
0
49
0
27
0
0
14
42
49
34
27
0
3
34
44
0
26
0
0
34
49
0
43
12
0
1
46
0
12
48
49
14
0
0
10
0
5
15
32
14
14
0
3
0
12
7
0
27
49
3
44
3
0
49
31
42
0
0
7
24
0
24
36
0
28
0
7
0
3
0
49
0
15
32
0
42
0
5
0
0
0
49
40
49
0
49
0
0
49
0
0
0
0
0
14
41
1
0
0
0
0
0
0
0
0
0
0
49
0
10
12
48
0
0
0
0
32
0
0
46
0
0
0
0
0
49
0
0
0
0
49
10
34
12
0
0
22
28
22
0
0
3
49
0
42
0
0
0
0
0
46
0
10
22
27
32
22
22
0
12
0
0
49
28
36
34
18
0
35
18
36
27
5
18
11
48
14
11
12
5
18
10
14
40
0
49
3
49
42
14
26
42
48
5
7
14
3
44
24
25
48
14
32
28
25
14
5
26
42
7
22
5
5
0
12
48
22
24
48
26
48
24
48
24
11
48
7
11
11
0
48
26
24
7
48
49
24
6
48
14
14
22
44
6
36
42
0
48
48
48
12
0
46
46
32
49
48
25
48
0
0
11
26
40
49
42
0
14
36
12
5
49
48
48
14
48
40
21
11
48
34
48
14
25
48
3
42
48
27
28
14
10
48
25
5
42
46
14
12
42
36
7
12
48
44
1
46
1
22
42
26
14
48
0
48
48
14
14
46
44
11
0
27
5
7
26
14
34
48
0
48
32
11
40
32
24
46
42
46
46
11
22
12
48
48
48
48
0
48
34
48
28
22
14
0
48
34
27
3
48
48
28
48
48
5
48
5
40
46
22
26
3
32
21
21
28
34
48
0
3
32
5
34
26
48
32
34
22
36
3
3
48
36
0
48
36
24
44
22
22
22
28
48
48
12
48
36
40
48
48
27
7
48
14
41
22
48
48
34
46
40
22
12
48
12
7
7
14
10
32
40
0
26
34
0
24
34
48
3
36
27
24
48
44
0
3
7
0
28
0
34
48
44
46
42
28
48
26
46
0
3
48
7
11
27
48
40
48
42
48
0
7
36
7
26
11
26
10
48
42
7
48
3
40
11
12
36
26
26
26
36
11
48
17
24
48
5
14
40
5
28
49
5
7
0
46
7
22
10
44
7
24
24
22
26
48
46
0
48
21
44
48
7
7
24
3
7
11
26
7
49
40
7
44
11
36
11
24
48
34
0
5
14
48
24
48
11
48
1
48
34
28
36
44
24
21
48
0
22
48
9
25
48
34
1
48
0
21
0
49
48
49
48
43
48
31
27
12
12
12
7
44
48
48
32
0
48
0
48
0
0
22
14
25
46
48
11
48
18
49
42
0
25
12
27
31
21
6
8
34
21
48
48
46
12
48
7
40
48
48
27
48
0
48
34
42
48
0
42
27
36
34
27
42
22
34
48
1
36
12
6
36
48
24
42
48
48
25
14
46
11
48
0
27
34
48
44
26
11
0
3
7
22
48
24
7
24
24
7
7
36
7
22
7
36
48
14
48
5
27
49
42
17
31
36
44
42
27
25
46
48
48
25
48
40
21
36
40
14
25
1
48
36
10
42
34
40
10
48
0
46
48
48
48
12
12
6
48
34
10
46
3
0
48
46
5
25
36
23
46
5
48
5
48
42
7
7
49
23
0
28
27
48
48
32
24
26
24
7
24
24
7
44
24
26
44
7
28
48
25
0
48
48
42
48
12
32
36
7
5
22
48
0
27
49
7
14
27
49
30
32
7
5
46
27
21
36
42
32
14
28
5
6
3
0
49
48
36
48
48
5
6
40
1
7
0
1
49
49
42
48
48
48
36
48
21
44
26
7
48
32
32
48
24
46
7
22
42
19
48
22
32
44
24
12
26
36
48
7
0
32
3
35
29
31
2
38
48
3
32
40
21
14
24
33
6
3
6
10
48
12
48
10
48
34
3
0
48
34
40
24
34
41
19
11
27
48
48
48
44
14
24
27
38
22
5
42
42
0
49
25
10
25
0
14
5
48
11
12
22
25
12
49
48
48
28
23
48
48
21
24
14
27
37
14
12
46
34
48
48
48
3
49
48
42
14
22
48
0
48
49
48
49
0
3
48
48
48
14
48
36
5
21
46
23
42
42
22
0
5
40
12
48
48
14
48
46
28
1
0
49
7
14
21
8
44
24
26
12
26
7
7
24
11
22
18
18
48
1
44
25
48
25
21
1
12
46
34
48
48
44
44
48
22
12
48
28
48
26
7
48
22
48
48
48
42
49
11
48
11
11
36
48
36
48
7
26
32
48
26
6
7
7
7
7
24
26
24
10
26
7
12
43
48
0
6
46
5
21
24
12
36
24
0
49
22
48
48
10
21
12
7
24
24
14
7
40
40
24
46
11
48
21
38
7
27
21
48
48
21
36
0
10
1
48
12
48
3
48
48
42
48
5
41
5
0
12
41
48
3
48
27
3
48
22
46
49
48
3
0
36
22
48
7
11
7
36
11
11
48
48
19
23
41
27
31
23
23
26
24
23
23
23
42
23
23
48
23
10
48
48
23
23
10
23
24
28
42
25
42
23
23
7
23
7
6
38
32
23
36
5
6
25
28
0
5
32
23
23
0
48
48
10
23
32
23
0
23
38
23
36
0
23
42
43
27
14
22
7
10
7
36
24
14
48
26
23
44
49
24
36
24
7
26
23
44
31
48
26
7
7
48
5
23
23
23
48
48
46
3
23
36
14
23
48
10
23
49
48
23
23
23
48
18
5
0
49
48
23
7
23
23
48
1
28
34
23
32
23
42
48
42
23
28
48
23
5
10
23
32
11
27
23
23
23
46
44
23
14
18
23
5
23
23
23
23
42
26
23
23
48
48
48
48
23
23
28
23
10
28
48
36
36
7
23
49
26
36
24
2
26
43
24
26
36
23
40
49
28
23
23
43
0
23
48
48
23
23
23
0
1
12
40
49
0
48
23
32
23
23
0
23
34
23
23
0
48
48
23
0
23
11
0
40
10
12
0
48
10
48
42
31
1
3
34
44
23
10
32
0
10
14
48
23
23
5
25
23
48
48
23
23
23
46
43
23
49
23
46
23
5
26
14
46
48
23
23
23
34
8
7
23
46
0
0
15
23
23
7
36
36
23
1
40
40
28
48
28
23
23
49
3
44
49
48
40
23
28
28
26
32
48
10
23
23
26
48
48
27
27
48
49
5
10
23
46
23
42
23
34
27
23
49
23
0
14
48
3
6
48
23
24
36
36
7
7
26
34
43
42
44
41
48
23
44
48
36
7
14
0
22
25
23
23
23
23
24
23
5
0
14
48
48
42
48
27
28
0
46
44
36
36
26
36
36
23
42
23
6
43
5
23
14
14
25
0
23
28
23
10
49
34
49
23
27
3
42
23
43
46
23
48
34
48
27
10
23
23
23
28
23
48
27
26
26
25
7
7
26
22
48
7
27
7
36
36
43
23
49
23
23
23
23
23
48
48
23
48
25
34
23
32
48
27
32
23
23
42
23
49
44
28
36
42
23
49
23
15
23
48
25
42
35
14
48
48
23
23
48
14
23
48
48
43
23
23
23
0
48
23
48
23
1
48
14
0
23
23
21
48
23
23
22
23
28
6
7
41
36
0
23
23
23
42
23
26
48
48
23
47
23
48
3
14
34
23
7
23
25
23
48
48
23
23
23
23
48
48
48
0
21
42
11
23
48
23
23
25
48
46
48
23
28
48
4
23
49
23
10
8
32
23
48
28
23
41
6
7
36
36
48
36
7
36
24
14
21
12
23
0
49
10
12
23
49
48
7
11
23
27
46
5
48
48
12
12
23
19
23
36
36
0
48
32
36
23
36
48
48
48
23
34
44
43
23
33
7
7
23
7
7
36
23
23
36
7
49
28
0
10
28
23
48
24
23
37
43
8
6
24
23
31
48
23
32
7
23
23
49
22
23
23
48
19
23
48
36
23
31
27
23
23
10
48
23
23
23
10
23
48
31
10
49
28
21
11
0
6
24
21
32
23
36
1
3
23
48
23
23
48
49
48
24
23
23
49
23
23
23
23
23
42
23
6
0
18
24
36
49
23
7
48
21
11
0
0
23
42
48
48
48
42
5
0
19
48
23
48
48
42
23
23
23
48
32
23
5
5
13
7
48
48
23
28
10
25
36
36
44
40
36
48
25
36
42
32
44
0
32
23
23
22
48
22
27
0
23
23
23
23
23
23
48
22
48
14
10
10
23
23
40
23
22
1
48
32
23
12
23
11
14
48
48
23
49
23
10
23
23
34
0
0
14
4
49
48
14
23
48
23
28
49
23
23
23
23
27
23
23
28
41
44
48
23
23
23
23
23
14
27
48
11
23
23
14
48
25
48
23
23
23
0
40
34
11
23
23
23
48
23
7
3
48
48
5
27
23
14
48
48
27
46
23
23
47
48
14
48
3
10
0
48
31
48
23
38
48
23
0
14
12
48
26
48
48
48
5
23
14
20
15
34
15
48
48
18
15
15
15
23
23
23
48
15
15
21
28
15
15
46
23
15
30
49
23
48
14
42
37
0
15
15
15
5
6
15
23
12
23
48
15
10
15
15
15
15
48
49
23
44
15
21
2
15
15
27
23
23
15
48
23
40
27
15
40
15
15
15
23
10
32
23
49
3
22
3
3
48
3
10
27
40
15
27
27
49
28
49
15
32
23
0
32
42
28
25
15
15
23
23
15
19
48
10
48
27
15
15
15
15
15
11
0
48
15
49
15
43
15
12
15
31
23
23
15
15
15
15
15
15
23
42
15
15
15
48
23
15
14
15
23
23
15
27
23
27
15
23
0
33
36
23
23
15
15
49
23
5
30
23
15
15
1
15
23
46
15
23
15
0
15
23
48
15
23
23
23
23
49
23
23
15
15
15
0
0
28
15
28
15
28
27
23
23
10
15
34
12
23
23
23
7
15
34
14
23
15
23
15
15
15
37
25
42
23
49
48
15
32
23
15
15
10
15
23
23
28
15
14
48
15
15
26
23
48
23
15
48
15
27
15
47
15
15
46
28
23
23
42
15
15
28
15
15
15
15
15
14
7
47
48
48
23
23
23
42
15
27
49
25
10
42
23
15
40
23
48
15
7
15
15
15
28
27
10
15
6
23
14
48
15
15
7
15
5
23
15
37
48
23
15
15
14
27
25
1
15
23
15
15
15
15
15
10
23
23
34
11
15
10
15
15
28
45
15
15
48
15
42
15
15
15
0
15
15
15
34
15
15
36
48
34
3
42
7
44
15
10
23
49
15
23
27
28
27
49
15
23
12
12
14
15
34
3
15
27
15
40
6
15
23
15
23
15
23
23
15
34
12
15
15
15
10
0
48
15
40
5
23
48
3
23
15
23
25
15
15
15
14
15
27
15
27
10
15
23
23
14
32
23
21
15
23
7
15
15
15
23
15
15
15
15
23
15
12
7
3
11
15
15
23
22
14
23
15
23
23
11
10
23
15
23
3
25
15
23
15
15
15
48
15
15
12
14
32
15
22
48
0
42
15
23
0
23
7
15
15
23
49
23
23
27
15
15
48
15
15
15
48
15
25
12
15
27
15
36
46
27
30
34
25
15
23
48
15
15
23
23
15
5
23
4
27
49
28
27
42
15
7
15
15
15
23
48
23
15
15
15
19
15
23
7
15
15
15
15
15
15
27
23
49
26
21
0
15
23
15
12
15
15
0
15
23
23
46
15
49
15
44
23
10
23
23
15
49
23
15
15
15
23
23
23
49
8
14
48
15
15
28
11
15
23
48
23
0
15
26
23
15
15
23
15
15
15
27
15
42
48
7
5
15
25
15
15
23
10
42
28
42
44
27
28
42
48
23
23
23
23
15
23
48
44
23
23
15
7
15
15
15
15
15
23
15
27
23
23
23
23
48
23
23
27
14
25
15
48
15
10
23
23
48
15
48
23
34
23
23
23
23
15
23
15
15
23
44
23
23
46
44
15
15
15
17
49
49
41
49
27
23
34
23
43
23
0
46
47
15
40
34
23
10
23
23
42
46
15
23
23
43
15
27
12
15
15
5
15
27
32
42
15
15
15
15
23
21
49
15
15
10
15
15
40
27
15
32
15
26
15
15
15
15
23
15
15
28
5
23
15
15
15
15
15
34
14
0
15
48
41
15
15
23
15
3
15
24
15
27
27
12
15
27
47
15
32
46
48
15
23
27
23
24
49
23
15
48
23
15
44
23
37
15
46
15
3
23
15
23
15
15
48
27
0
15
15
12
23
28
15
15
23
48
40
27
1
27
15
15
30
15
49
15
12
15
15
23
27
5
5
15
42
0
27
42
27
48
28
28
23
15
15
7
15
15
15
15
10
15
23
1
15
40
15
23
23
15
15
23
46
42
15
15
15
27
15
15
34
25
23
23
15
15
15
23
22
15
12
22
23
49
15
23
15
32
15
15
15
15
23
12
40
44
26
48
10
0
23
15
15
15
23
49
23
26
42
15
23
19
42
23
23
46
32
5
47
26
23
40
15
15
34
23
15
23
23
5
15
15
23
0
14
15
12
30
15
15
42
34
18
15
48
15
15
15
3
15
23
5
48
23
15
23
4
15
25
23
23
28
28
47
41
47
5
17
40
47
47
46
3
47
47
0
12
28
47
47
7
15
40
28
47
28
15
26
47
40
15
47
5
40
47
47
42
47
47
48
27
23
47
47
15
47
27
47
44
27
47
28
47
47
15
15
40
13
47
40
15
47
47
47
36
28
15
47
27
48
47
47
15
47
17
47
47
47
15
15
47
47
15
47
15
47
47
47
15
41
10
40
34
47
47
47
47
47
47
15
23
47
34
47
47
47
44
23
15
30
47
15
23
5
15
47
26
40
5
47
48
47
49
47
15
37
7
15
34
47
26
15
47
15
44
47
47
41
15
49
27
47
15
47
10
47
15
23
47
15
47
47
47
47
25
47
15
47
34
5
25
15
47
47
5
47
47
36
0
47
28
15
34
15
47
47
47
15
47
0
15
47
24
5
23
15
15
14
47
23
47
47
47
28
48
48
15
15
0
44
15
15
47
14
47
47
46
0
15
23
47
5
28
47
44
49
10
2
27
47
15
27
47
3
10
47
15
31
0
47
48
44
27
15
14
42
48
15
47
47
47
47
47
49
47
15
27
47
15
47
22
15
23
47
47
28
15
27
15
15
15
47
47
47
47
47
47
27
47
34
49
47
47
49
30
47
47
34
47
47
42
15
47
36
48
27
47
15
34
15
47
47
47
14
48
34
28
34
48
23
31
47
47
47
24
47
24
47
1
12
30
48
47
15
47
44
22
5
15
15
27
25
47
47
18
23
47
47
47
46
47
47
15
10
15
47
47
15
15
49
47
47
18
0
14
30
31
47
47
15
28
47
32
15
42
47
47
24
47
15
42
5
47
30
14
10
12
25
47
47
47
48
0
47
47
47
27
23
15
15
40
47
15
47
15
47
48
27
47
47
47
15
15
5
40
28
47
15
12
42
5
23
47
30
30
47
47
12
47
8
47
47
47
32
47
47
15
47
47
47
7
47
15
7
47
47
47
47
47
22
47
36
15
24
47
47
47
47
47
40
10
28
15
15
47
47
3
47
23
12
15
47
48
23
40
49
47
49
15
15
47
12
47
0
15
47
47
15
48
34
0
47
47
12
42
15
30
24
48
47
23
47
27
47
47
47
5
0
47
47
15
15
27
27
42
3
47
15
28
26
15
12
47
47
15
32
47
47
47
47
0
47
12
5
23
15
47
3
47
15
15
47
41
15
12
15
47
14
47
47
47
23
23
47
47
49
48
15
15
7
47
15
47
47
47
47
27
10
47
11
47
15
12
47
3
5
12
3
47
47
25
43
26
34
15
15
12
15
47
5
10
15
47
15
23
47
11
47
15
47
28
14
23
47
49
47
48
15
15
15
15
23
16
30
28
15
15
26
47
47
46
15
47
3
44
15
10
47
28
49
42
30
47
47
10
47
47
27
15
47
15
5
11
15
25
47
5
28
30
46
49
42
47
47
47
47
47
49
15
47
49
10
23
49
15
15
15
14
47
15
49
28
47
3
47
23
47
23
47
15
15
25
42
31
47
47
15
34
47
47
27
5
15
47
25
27
47
47
48
47
27
5
7
47
15
49
15
25
25
3
27
23
15
28
27
14
15
15
47
47
27
15
28
15
15
47
22
34
47
47
47
47
42
15
48
47
47
30
47
22
47
15
10
5
40
47
47
47
47
47
28
47
49
49
47
47
47
23
47
39
47
11
15
47
10
47
15
14
28
15
47
47
47
47
14
47
39
7
27
47
47
49
15
49
15
47
47
10
34
27
43
0
48
47
47
14
47
47
47
47
22
15
47
47
47
27
40
15
47
34
23
47
48
3
23
47
15
34
10
30
23
15
15
48
28
3
47
25
23
47
14
47
47
23
34
15
10
15
40
1
47
15
48
27
15
47
0
22
15
34
23
0
15
15
47
47
28
47
42
10
27
25
3
47
42
48
15
47
15
34
10
47
10
15
47
47
23
47
47
47
40
47
40
15
3
23
27
12
26
47
18
3
32
48
5
47
47
47
4
28
49
47
47
47
47
5
5
15
44
12
4
4
4
47
4
4
15
47
27
4
27
18
48
47
4
47
47
47
47
4
47
49
4
4
4
4
47
19
27
47
47
10
47
4
47
47
47
47
48
23
4
40
21
47
10
4
42
28
27
23
34
27
14
47
25
47
47
46
47
25
4
2
4
12
4
11
26
4
6
47
12
22
4
47
47
28
4
4
4
22
47
4
27
47
47
47
5
48
0
34
0
48
47
47
47
47
42
47
47
27
47
47
26
27
32
42
15
15
48
47
5
47
1
4
4
4
14
48
15
4
47
47
11
47
5
47
0
24
47
47
23
47
47
3
5
47
47
15
12
47
47
47
26
47
47
47
48
23
47
25
47
14
5
47
16
47
29
47
47
47
47
47
47
47
47
23
47
47
44
47
47
22
47
47
47
12
12
47
47
47
47
28
47
47
47
47
47
48
27
34
31
47
0
47
47
7
47
47
49
47
0
10
15
47
47
15
0
47
47
16
47
49
23
47
47
34
47
0
5
47
14
15
47
47
25
4
3
26
47
47
4
23
4
47
49
47
47
47
47
12
47
47
28
47
15
49
47
47
47
23
47
47
34
16
36
27
48
15
47
16
47
47
47
27
25
23
47
26
47
47
34
46
47
47
15
27
47
42
28
15
47
12
47
47
47
27
14
38
47
47
47
47
7
42
47
23
47
5
47
47
47
5
13
23
47
47
47
47
47
5
47
42
5
3
42
23
42
47
0
26
28
48
16
47
47
7
47
47
47
15
47
32
23
24
46
32
7
4
40
5
48
10
14
14
22
47
47
48
47
5
16
47
47
10
47
47
4
4
6
42
1
5
34
14
47
15
4
47
4
36
47
30
21
4
4
32
27
7
4
5
34
46
40
4
4
47
12
47
47
14
4
47
4
4
4
47
15
5
47
49
22
15
4
42
0
47
47
42
11
48
39
47
47
47
14
12
47
47
47
4
27
47
4
47
4
47
47
6
4
28
4
4
47
49
0
47
47
4
7
37
47
4
4
47
49
25
47
47
47
4
48
4
15
23
39
49
47
10
47
48
5
47
48
25
4
44
47
48
5
28
47
47
47
46
42
15
14
47
4
4
41
49
47
12
0
47
47
4
34
47
15
4
4
47
47
47
19
34
23
27
23
5
47
30
3
47
47
32
4
47
4
14
47
4
25
47
28
34
47
47
28
23
49
27
4
47
4
15
4
7
4
27
47
14
4
36
4
0
4
28
47
4
40
40
47
47
49
23
12
8
23
34
4
4
47
3
27
47
43
37
47
47
34
47
47
34
25
12
47
47
15
47
47
47
47
32
27
47
32
47
47
47
27
47
40
47
4
5
23
47
10
19
47
15
47
15
4
40
15
47
15
47
47
47
47
4
47
17
40
42
4
31
46
47
47
5
48
47
48
47
49
3
15
4
47
23
47
38
47
47
47
27
47
15
47
48
47
15
42
4
14
47
48
7
47
32
47
4
47
23
4
12
28
4
47
47
47
4
47
47
15
32
37
4
47
47
30
7
47
47
23
47
47
47
15
47
42
14
8
47
23
47
34
47
49
1
46
42
15
47
4
15
44
23
32
31
42
47
4
28
10
47
4
4
10
30
47
47
47
36
27
47
47
47
47
47
47
12
4
42
47
30
47
43
12
40
49
4
4
4
32
4
47
15
4
30
47
4
4
1
32
4
47
47
4
48
47
15
25
7
7
15
16
4
47
42
47
47
4
47
24
47
47
47
22
4
23
4
49
15
47
4
4
4
4
15
15
47
3
47
47
48
48
47
15
47
25
7
48
47
23
12
49
4
47
47
4
4
4
4
47
4
47
26
4
42
47
47
47
4
27
4
4
4
4
47
4
4
5
47
4
47
23
43
4
47
25
42
7
24
49
4
47
11
4
47
15
27
46
15
46
48
47
14
49
49
49
49
49
49
10
46
43
10
49
10
24
49
10
49
49
46
28
27
10
49
49
43
42
10
49
10
10
49
49
49
49
49
49
49
32
49
49
49
10
10
49
10
49
49
32
10
49
12
49
49
49
10
10
34
49
49
49
49
10
49
7
49
28
36
49
49
49
49
49
10
49
49
10
10
10
10
49
49
27
49
19
49
49
49
49
49
1
49
10
43
49
28
31
49
40
14
5
49
40
49
49
14
42
28
49
42
10
49
49
26
10
46
40
49
49
49
49
49
49
49
49
27
10
10
10
10
10
24
41
44
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
42
10
10
27
27
10
10
10
28
42
10
10
10
40
12
10
10
12
10
10
10
10
10
15
12
46
10
10
32
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
12
10
10
10
10
10
3
5
10
10
10
10
10
49
10
36
10
49
10
32
49
10
10
10
10
10
10
10
10
10
42
10
10
10
42
10
10
32
10
10
10
10
10
10
10
10
10
3
10
10
10
28
10
27
47
44
27
10
10
10
10
10
10
49
10
10
10
46
10
49
10
10
3
3
10
10
10
10
10
10
10
10
10
10
10
10
10
10
22
10
10
10
10
10
27
10
10
10
43
0
7
43
10
14
10
14
49
10
10
10
10
19
10
10
10
11
49
10
46
38
32
49
10
10
10
42
10
49
43
49
49
12
49
49
49
49
49
7
49
49
49
49
49
49
10
27
49
49
49
10
49
49
49
49
42
10
27
10
49
27
27
32
10
49
49
49
49
27
49
49
10
49
49
10
42
49
49
24
49
49
25
49
49
49
49
49
49
10
49
28
49
32
49
49
49
49
49
25
49
49
10
34
49
49
49
10
27
22
49
5
49
49
42
49
49
43
49
49
10
10
5
12
34
49
12
49
32
10
49
27
49
49
49
11
46
49
10
49
49
13
49
49
22
49
49
10
10
44
49
49
49
49
12
49
49
34
6
10
49
49
49
49
22
49
49
49
44
10
43
49
49
10
49
49
10
49
10
49
49
10
32
44
49
49
49
49
27
10
10
10
49
10
27
24
10
10
10
10
10
40
10
10
49
10
10
10
49
42
10
16
10
34
10
10
12
28
10
10
10
10
10
10
10
10
14
10
10
10
49
27
5
10
10
10
10
10
10
10
10
27
43
49
10
10
5
49
